RestaurantID,restaurantnameCustom,CountryName,City,Cuisine ,Dateopening,Yearopening,Monthopening,Quarteropening, Monthnames,WeekdayNo,Weekdayname,FinancialMonth,FinancialQuarter,Average_Cost_for_two_in_Dollar,Rating,Has_Table_booking,Has_Online_delivery,Bucket_range,code_for_ range
18496057,Restaurant Andre,Singapore,Singapore,French Mediterranean European,2015-06-06,2015,6,2,June,6,Saturday,3,1,500,3.8,No,No,lessthan 5,5
18253896,Tamba,United Arab Emirates,Abu Dhabi,Indian,2014-09-20,2014,9,3,September,6,Saturday,6,2,135,4.7,Yes,No,morethan 25,5
18254160,Carnival By Tresind,United Arab Emirates,Dubai,Indian,2011-02-07,2011,2,1,February,1,Monday,11,4,135,4.9,Yes,No,morethan 25,5
208850,Tresind  Nassima Royal Hotel,United Arab Emirates,Dubai,Indian,2017-01-24,2017,1,1,January,2,Tuesday,10,4,135,4.9,Yes,No,morethan 25,5
307571,Wood Box Cafe,India,New Delhi,Cafe Fast Food Italian Chinese,2016-01-22,2016,1,1,January,5,Friday,10,4,10.2,4.1,Yes,Yes,10 to 15,3
6201431,Coral  InterContinental Doha,Qatar,Doha,International,2010-05-20,2010,5,2,May,4,Thursday,2,1,135,3.7,No,No,morethan 25,5
6400191,Beluga,South Africa,Cape Town,Seafood Asian Grill Sushi,2017-02-07,2017,2,1,February,2,Tuesday,11,4,25.5,3.8,No,No,morethan 25,5
18445944,The Belgian Triple,South Africa,Pretoria,Healthy Food Seafood Beverages Belgian Contemporary Desserts Finger Food International,2010-01-01,2010,1,1,January,5,Friday,10,4,25.5,4.2,No,No,morethan 25,5
6516766,The National,South Africa,Johannesburg,American,2016-09-23,2016,9,3,September,5,Friday,6,2,26.265,4.2,Yes,No,morethan 25,5
6400621,Nobu  OneOnly,South Africa,Cape Town,Japanese Asian Seafood Sushi,2015-09-27,2015,9,3,September,7,Sunday,6,2,27.285,4,Yes,No,morethan 25,5
6501141,Licorish Bistro,South Africa,Sandton,European South African,2016-05-07,2016,5,2,May,6,Saturday,2,1,27.795,4.6,No,No,morethan 25,5
6201130,Vine  The St Regis,Qatar,Doha,International,2016-01-05,2016,1,1,January,2,Tuesday,10,4,148.5,4.4,No,No,morethan 25,5
6400217,Willoughby  Co,South Africa,Cape Town,Seafood Japanese Sushi,2013-07-05,2013,7,3,July,5,Friday,4,2,29.07,4.4,No,No,morethan 25,5
847,Laguna,India,New Delhi,Chinese North Indian,2010-01-12,2010,1,1,January,2,Tuesday,10,4,10.8,3.4,No,No,10 to 15,3
75380,The Black Bamboo,South Africa,Pretoria,Continental,2010-01-10,2010,1,1,January,7,Sunday,10,4,30.6,4.4,No,No,morethan 25,5
18339373,Urbanologi,South Africa,Inner City,Tapas,2017-01-19,2017,1,1,January,4,Thursday,10,4,35.7,4.9,No,No,morethan 25,5
311962,Hookups Cafe  Lounge,India,New Delhi,Chinese Continental North Indian,2014-01-19,2014,1,1,January,7,Sunday,10,4,10.2,3.3,Yes,No,10 to 15,3
18370704,Marble,South Africa,Johannesburg,Continental South African Beverages Desserts Seafood Grill Ice Cream International,2013-05-23,2013,5,2,May,4,Thursday,2,1,48.705,4.5,No,No,morethan 25,5
651,Cafe Coffee Day  The Lounge,India,New Delhi,Cafe,2011-01-02,2011,1,1,January,7,Sunday,10,4,9,2.6,No,No,5 to 10,2
18418209,Nimtho,India,New Delhi,Nepalese,2016-01-28,2016,1,1,January,4,Thursday,10,4,9,4,No,Yes,5 to 10,2
3500018,Town Table Restaurant,India,Dehradun,North Indian Chinese Continental,2012-08-20,2012,8,3,August,1,Monday,5,2,12,3.9,No,No,10 to 15,3
16512336,Fat Fish,India,Goa,North Indian Continental Goan,2018-08-24,2018,8,3,August,5,Friday,5,2,12,4.2,No,No,10 to 15,3
1600280,Spice Route,India,Nashik,North Indian Maharashtrian,2011-05-27,2011,5,2,May,5,Friday,2,1,12,3.6,No,No,10 to 15,3
2400195,Cafe El Chico,India,Allahabad,Continental Italian,2015-04-25,2015,4,2,April,6,Saturday,1,1,12,3.6,No,No,10 to 15,3
3700009,Tanto Pizzeria,India,Puducherry,Pizza Italian,2014-03-27,2014,3,1,March,4,Thursday,12,4,12,3.8,No,No,10 to 15,3
1600298,Soma at Sula,India,Nashik,North Indian,2014-06-01,2014,6,2,June,7,Sunday,3,1,12,3.3,No,No,10 to 15,3
3900055,Iba Cafe  Restaurant,India,Varanasi,Japanese American North Indian Fast Food,2010-01-12,2010,1,1,January,2,Tuesday,10,4,12,3.5,No,No,10 to 15,3
4311,Saptagiri,India,New Delhi,North Indian Mughlai Chinese Continental Fast Food,2010-01-12,2010,1,1,January,2,Tuesday,10,4,10.8,2.8,Yes,No,10 to 15,3
312715,Chawlas,India,New Delhi,North Indian Mughlai,2012-01-16,2012,1,1,January,1,Monday,10,4,9,2.7,Yes,No,5 to 10,2
308051,Alkauser,India,New Delhi,North Indian Mughlai,2016-01-19,2016,1,1,January,2,Tuesday,10,4,10.2,3.4,No,Yes,10 to 15,3
130275,Burger Factory,India,Goa,Fast Food,2016-07-08,2016,7,3,July,5,Friday,4,2,13.2,4.8,No,No,10 to 15,3
1275,Code,India,New Delhi,North Indian Mughlai Chinese,2013-01-14,2013,1,1,January,1,Monday,10,4,10.2,2.5,Yes,Yes,10 to 15,3
130535,The Fishermans Wharf,India,Goa,Continental Goan Seafood North Indian,2010-07-20,2010,7,3,July,2,Tuesday,4,2,13.2,4.6,No,No,10 to 15,3
18337788,Mickeys Kitchen,India,New Delhi,Continental American Italian,2015-01-26,2015,1,1,January,1,Monday,10,4,11.4,3.9,No,Yes,10 to 15,3
6286,Bengali Pastry Shop  Snack Bar,India,New Delhi,North Indian South Indian Chinese,2018-09-01,2018,9,3,September,6,Saturday,6,2,6.6,3.2,No,No,5 to 10,2
1030,Moti Restaurant,India,New Delhi,North Indian South Indian Chinese Mughlai,2010-09-02,2010,9,3,September,4,Thursday,6,2,6.6,2.4,No,Yes,5 to 10,2
307026,Punjab To China,India,New Delhi,Chinese North Indian,2010-09-26,2010,9,3,September,7,Sunday,6,2,6.6,3.2,No,No,5 to 10,2
495,Bikanervala,India,New Delhi,North Indian South Indian Fast Food Street Food Chinese Beverages Mithai,2017-09-06,2017,9,3,September,3,Wednesday,6,2,6.6,3.2,No,Yes,5 to 10,2
5366,Gullus,India,New Delhi,North Indian Mughlai,2013-08-10,2013,8,3,August,6,Saturday,5,2,6.6,2.9,No,No,5 to 10,2
310896,The Chinese Hut,India,New Delhi,Chinese North Indian,2017-08-06,2017,8,3,August,7,Sunday,5,2,6.6,2.4,No,Yes,5 to 10,2
4053,Bikanervala,India,New Delhi,North Indian South Indian Fast Food Street Food Chinese Desserts Mithai,2014-07-07,2014,7,3,July,1,Monday,4,2,6.6,2.8,No,No,5 to 10,2
3401,Mirch Masala MM Cafe,India,New Delhi,North Indian Chinese Cafe,2017-07-19,2017,7,3,July,3,Wednesday,4,2,6.6,3.7,No,Yes,5 to 10,2
5996,Kashish Restaurant  Caterers,India,New Delhi,North Indian South Indian Chinese Fast Food,2012-07-23,2012,7,3,July,1,Monday,4,2,6.6,2.8,No,No,5 to 10,2
3363,New Vikrant Restaurant,India,New Delhi,North Indian Mughlai Chinese,2013-07-21,2013,7,3,July,7,Sunday,4,2,6.6,3.5,No,No,5 to 10,2
301823,Sarpal Restaurant,India,New Delhi,North Indian Mughlai,2016-07-16,2016,7,3,July,6,Saturday,4,2,6.6,3.1,No,No,5 to 10,2
310253,Indian Bites,India,New Delhi,North Indian Chinese Continental,2012-07-07,2012,7,3,July,6,Saturday,4,2,6.6,2.7,No,Yes,5 to 10,2
18025111,Popsys,India,New Delhi,North Indian South Indian Continental Fast Food,2017-07-14,2017,7,3,July,5,Friday,4,2,6.6,3,No,No,5 to 10,2
311379,Ganesh Restaurant,India,New Delhi,North Indian Mughlai,2014-07-10,2014,7,3,July,4,Thursday,4,2,6.6,3.8,No,Yes,5 to 10,2
9622,Vatika,India,New Delhi,North Indian Mughlai,2018-06-04,2018,6,2,June,1,Monday,3,1,6.6,2.7,No,Yes,5 to 10,2
8991,Vikrant Cafe,India,New Delhi,South Indian North Indian,2017-06-13,2017,6,2,June,2,Tuesday,3,1,6.6,3.3,No,Yes,5 to 10,2
492,Bikanervala,India,New Delhi,North Indian South Indian Fast Food Street Food Chinese Beverages Desserts Mithai,2016-06-25,2016,6,2,June,6,Saturday,3,1,6.6,3.4,No,Yes,5 to 10,2
307114,Everest Kitchen,India,New Delhi,North Indian Chinese Tibetan Italian Fast Food,2016-06-03,2016,6,2,June,5,Friday,3,1,6.6,3.2,No,No,5 to 10,2
3504,Sanjha Chulha,India,New Delhi,North Indian Mughlai,2017-05-28,2017,5,2,May,7,Sunday,2,1,6.6,2.7,No,No,5 to 10,2
305303,Bikanervala,India,New Delhi,North Indian South Indian Fast Food Street Food Chinese Beverages Desserts Mithai,2015-05-25,2015,5,2,May,1,Monday,2,1,6.6,3.5,No,Yes,5 to 10,2
2649,Whipped,India,New Delhi,Bakery Desserts,2017-05-13,2017,5,2,May,6,Saturday,2,1,6.6,4.2,No,Yes,5 to 10,2
18294251,Paapi Paet,India,New Delhi,Fast Food Beverages,2012-05-05,2012,5,2,May,6,Saturday,2,1,6.6,3.6,No,Yes,5 to 10,2
18336204,Thikaana,India,New Delhi,Cafe Continental Italian Chinese,2013-05-14,2013,5,2,May,2,Tuesday,2,1,6.6,3.6,No,No,5 to 10,2
18082089,Zaika Mughlai Foods,India,New Delhi,Mughlai Biryani,2014-04-08,2014,4,2,April,2,Tuesday,1,1,6.6,3.3,No,No,5 to 10,2
18201995,Yakooz,India,New Delhi,Hyderabadi North Indian,2017-04-03,2017,4,2,April,1,Monday,1,1,6.6,3.1,No,No,5 to 10,2
301530,Punjabi Chaap Corner,India,New Delhi,North Indian Fast Food,2010-04-18,2010,4,2,April,7,Sunday,1,1,6.6,3.1,No,No,5 to 10,2
18273548,Senoritas,India,New Delhi,Mexican North Indian,2011-04-16,2011,4,2,April,6,Saturday,1,1,6.6,3.7,No,No,5 to 10,2
18383522,Dezertfox,India,New Delhi,Bakery Desserts,2010-04-16,2010,4,2,April,5,Friday,1,1,6.6,3.7,No,Yes,5 to 10,2
3894,Haldirams,India,New Delhi,North Indian South Indian Chinese Street Food Fast Food Mithai Desserts,2014-03-10,2014,3,1,March,1,Monday,12,4,6.6,3.7,No,No,5 to 10,2
312400,Bikanervala,India,New Delhi,Mithai Street Food North Indian South Indian Chinese Fast Food Beverages,2011-03-05,2011,3,1,March,6,Saturday,12,4,6.6,3.2,No,No,5 to 10,2
18414495,Noor Restaurant,India,New Delhi,North Indian Mughlai Chinese,2010-03-26,2010,3,1,March,5,Friday,12,4,6.6,3.4,No,Yes,5 to 10,2
9001,Gullus,India,New Delhi,North Indian Mughlai,2012-03-05,2012,3,1,March,1,Monday,12,4,6.6,3.1,No,No,5 to 10,2
17953929,Cafe Einstein,India,New Delhi,North Indian Fast Food,2012-03-09,2012,3,1,March,5,Friday,12,4,6.6,1,No,No,5 to 10,2
497,Bikanervala,India,New Delhi,North Indian South Indian Fast Food Street Food Chinese Beverages Desserts Mithai,2014-03-06,2014,3,1,March,4,Thursday,12,4,6.6,3.8,No,No,5 to 10,2
311674,SuperHero Cafe,India,New Delhi,Cafe Chinese Italian,2016-02-02,2016,2,1,February,2,Tuesday,11,4,6.6,3.8,No,Yes,5 to 10,2
18271497,Dezertfox,India,New Delhi,Bakery Desserts,2018-02-26,2018,2,1,February,1,Monday,11,4,6.6,4.1,No,Yes,5 to 10,2
302488,Nazeer Foods,India,New Delhi,North Indian Mughlai Chinese,2012-02-23,2012,2,1,February,4,Thursday,11,4,6.6,3.3,No,No,5 to 10,2
18261149,The Canteen,India,New Delhi,Cafe South Indian North Indian Bakery,2013-02-19,2013,2,1,February,2,Tuesday,11,4,6.6,3.5,No,Yes,5 to 10,2
18216936,Urban Dhaba,India,New Delhi,North Indian Chinese Mughlai,2013-02-02,2013,2,1,February,6,Saturday,11,4,6.6,2.5,No,Yes,5 to 10,2
302433,Darbaar Chicken,India,New Delhi,North Indian Mughlai,2017-02-13,2017,2,1,February,1,Monday,11,4,6.6,3,No,No,5 to 10,2
18208886,Carnatic Cafe,India,New Delhi,South Indian,2012-01-16,2012,1,1,January,1,Monday,10,4,6.6,4.4,No,No,5 to 10,2
18285180,Wok On Wheels,India,New Delhi,Chinese,2018-01-24,2018,1,1,January,3,Wednesday,10,4,6.6,3.8,No,Yes,5 to 10,2
300020,New Laziz,India,New Delhi,North Indian Mughlai,2014-01-07,2014,1,1,January,2,Tuesday,10,4,6.6,2.9,No,No,5 to 10,2
6359,Vaga Bond,India,New Delhi,North Indian Chinese Continental,2018-01-08,2018,1,1,January,1,Monday,10,4,6.6,2.9,No,No,5 to 10,2
18281954,My Fit Food,India,New Delhi,Healthy Food Italian Juices Beverages,2012-01-11,2012,1,1,January,3,Wednesday,10,4,6.6,3.7,No,Yes,5 to 10,2
303595,Chicken Khurana,India,New Delhi,North Indian Mughlai,2011-01-16,2011,1,1,January,7,Sunday,10,4,6.6,2.7,No,Yes,5 to 10,2
18247014,Shan E Punjab,India,New Delhi,North Indian South Indian,2013-01-26,2013,1,1,January,6,Saturday,10,4,6.6,3.4,No,No,5 to 10,2
491,Bikanervala,India,New Delhi,North Indian South Indian Fast Food Street Food Chinese Beverages Desserts Mithai,2013-01-07,2013,1,1,January,1,Monday,10,4,6.6,3.7,No,Yes,5 to 10,2
18277019,Midnight Bites,India,New Delhi,North Indian Chinese Fast Food,2014-01-16,2014,1,1,January,4,Thursday,10,4,6.6,3.1,No,No,5 to 10,2
1775,Bengal Sweet Corner,India,New Delhi,North Indian South Indian Chinese Street Food Mithai,2011-01-13,2011,1,1,January,4,Thursday,10,4,6.6,2.8,No,Yes,5 to 10,2
309874,The Upper Crust,India,New Delhi,Pizza Fast Food,2014-01-05,2014,1,1,January,7,Sunday,10,4,6.6,3,No,No,5 to 10,2
18446491,Bikanervala,India,New Delhi,North Indian South Indian Fast Food Street Food Chinese Beverages Desserts Mithai,2013-01-06,2013,1,1,January,7,Sunday,10,4,6.6,1,No,No,5 to 10,2
305646,Whipped,India,New Delhi,Bakery Desserts,2015-01-06,2015,1,1,January,2,Tuesday,10,4,6.6,4.2,No,Yes,5 to 10,2
3700,Kamals,India,New Delhi,North Indian South Indian Chinese Fast Food,2015-01-08,2015,1,1,January,4,Thursday,10,4,6.6,2.8,No,Yes,5 to 10,2
7906,Udupi Sai Sarover,India,New Delhi,North Indian South Indian Chinese,2017-01-17,2017,1,1,January,2,Tuesday,10,4,6.6,3.8,No,No,5 to 10,2
311593,Wagh Bakri Tea Lounge,India,New Delhi,Cafe,2016-01-18,2016,1,1,January,1,Monday,10,4,6.6,3.5,No,No,5 to 10,2
4056,Bikanervala,India,New Delhi,North Indian Chinese South Indian Street Food Fast Food Mithai,2015-01-21,2015,1,1,January,3,Wednesday,10,4,6.6,3.4,No,Yes,5 to 10,2
18258757,Bella Italia,India,New Delhi,Fast Food Italian Pizza,2018-01-22,2018,1,1,January,1,Monday,10,4,6.6,3.2,No,No,5 to 10,2
18216896,Wheelyz,India,New Delhi,North Indian Chinese Fast Food,2012-01-07,2012,1,1,January,6,Saturday,10,4,6.6,2.5,No,Yes,5 to 10,2
306957,Big Chow Xpress,India,New Delhi,Chinese North Indian,2012-01-09,2012,1,1,January,1,Monday,10,4,6.6,2.6,No,Yes,5 to 10,2
303635,Chinese Dragon,India,New Delhi,Chinese Fast Food,2017-01-28,2017,1,1,January,6,Saturday,10,4,6.6,2.6,No,No,5 to 10,2
9906,Sethis Food Corner,India,New Delhi,Chinese North Indian,2011-01-14,2011,1,1,January,5,Friday,10,4,6.6,3.3,No,No,5 to 10,2
302577,Kabul Delhi,India,New Delhi,Afghani,2013-01-11,2013,1,1,January,5,Friday,10,4,6.6,2.9,No,Yes,5 to 10,2
310312,Paapi Paet,India,New Delhi,Fast Food Beverages,2011-01-14,2011,1,1,January,5,Friday,10,4,6.6,3.3,No,Yes,5 to 10,2
18022625,Udupidarshini Veg Restaurant,India,New Delhi,Chinese North Indian South Indian,2017-01-15,2017,1,1,January,7,Sunday,10,4,6.6,3.4,No,Yes,5 to 10,2
308880,Mughlaai Daawat,India,New Delhi,North Indian Mughlai Fast Food,2012-01-06,2012,1,1,January,5,Friday,10,4,6.6,2.9,No,No,5 to 10,2
3637,Dills Chawla Chik Inn,India,New Delhi,North Indian Mughlai,2016-01-13,2016,1,1,January,3,Wednesday,10,4,6.6,3.4,No,Yes,5 to 10,2
18279470,Wheelyz,India,New Delhi,North Indian Chinese Fast Food,2012-01-21,2012,1,1,January,6,Saturday,10,4,6.6,3.2,No,No,5 to 10,2
310807,Priya Panchvati,India,New Delhi,South Indian Fast Food Chinese,2014-01-15,2014,1,1,January,3,Wednesday,10,4,6.6,2.9,No,No,5 to 10,2
18381663,Khan Chacha,India,New Delhi,North Indian Mughlai,2015-09-06,2015,9,3,September,7,Sunday,6,2,7.8,3.6,No,Yes,5 to 10,2
310982,Changezi Chicken,India,New Delhi,North Indian Mughlai,2010-09-26,2010,9,3,September,7,Sunday,6,2,7.8,3.1,No,Yes,5 to 10,2
6256,Punjabi Mirchi,India,New Delhi,North Indian Mughlai Chinese,2018-09-09,2018,9,3,September,7,Sunday,6,2,7.8,3.3,No,No,5 to 10,2
309807,Cottage Caf by Smoothie factory,India,New Delhi,Cafe Desserts Healthy Food Juices,2016-09-25,2016,9,3,September,7,Sunday,6,2,7.8,3.7,No,Yes,5 to 10,2
9596,Gopal Sindhi Restaurant,India,New Delhi,North Indian Mughlai,2015-09-05,2015,9,3,September,6,Saturday,6,2,7.8,3.4,No,Yes,5 to 10,2
3744,Ektas Kitchen,India,New Delhi,North Indian Mughlai Chinese,2018-09-22,2018,9,3,September,6,Saturday,6,2,7.8,3.2,No,Yes,5 to 10,2
300957,Delicacy Foods,India,New Delhi,North Indian Mughlai Chinese,2015-09-27,2015,9,3,September,7,Sunday,6,2,7.8,3.2,No,No,5 to 10,2
300959,Hyderabadi Dum Biryani,India,New Delhi,Biryani Hyderabadi,2017-09-09,2017,9,3,September,6,Saturday,6,2,7.8,2.7,No,Yes,5 to 10,2
18337924,The Fashion Street Caf,India,New Delhi,Cafe North Indian Chinese South Indian,2011-09-22,2011,9,3,September,4,Thursday,6,2,7.8,3.2,No,Yes,5 to 10,2
7873,Novelty Chicken Corner,India,New Delhi,North Indian Mughlai,2013-08-26,2013,8,3,August,1,Monday,5,2,7.8,3.3,No,Yes,5 to 10,2
511,Barista,India,New Delhi,Cafe,2013-08-20,2013,8,3,August,2,Tuesday,5,2,7.8,3.2,No,No,5 to 10,2
309815,Happy Hakka,India,New Delhi,Chinese Asian Thai,2015-08-07,2015,8,3,August,5,Friday,5,2,7.8,3.8,No,Yes,5 to 10,2
306168,Bawa Chicken,India,New Delhi,North Indian Mughlai Chinese,2012-08-26,2012,8,3,August,7,Sunday,5,2,7.8,3.5,No,No,5 to 10,2
18334458,Khan Chacha,India,New Delhi,Mughlai North Indian,2015-08-03,2015,8,3,August,1,Monday,5,2,7.8,2.9,No,Yes,5 to 10,2
1992,Mughal Darbar,India,New Delhi,North Indian Mughlai Chinese,2011-08-06,2011,8,3,August,6,Saturday,5,2,7.8,3.5,No,Yes,5 to 10,2
7364,Khan Chacha,India,New Delhi,Mughlai,2014-08-26,2014,8,3,August,2,Tuesday,5,2,7.8,3.4,No,Yes,5 to 10,2
308697,Shree Bhagatram,India,New Delhi,North Indian Chinese South Indian Mithai,2012-08-20,2012,8,3,August,1,Monday,5,2,7.8,3.3,No,Yes,5 to 10,2
311390,Pizza Yum,India,New Delhi,Pizza Fast Food,2013-08-24,2013,8,3,August,6,Saturday,5,2,7.8,3.1,No,No,5 to 10,2
308664,The Biryani Wallas,India,New Delhi,Biryani,2017-07-22,2017,7,3,July,6,Saturday,4,2,7.8,3.2,No,No,5 to 10,2
309816,Happy Hakka,India,New Delhi,Chinese Asian Thai,2015-07-21,2015,7,3,July,2,Tuesday,4,2,7.8,3.7,No,Yes,5 to 10,2
18208912,Casa Asia,India,New Delhi,Chinese,2014-07-17,2014,7,3,July,4,Thursday,4,2,7.8,3.8,No,Yes,5 to 10,2
306291,Nazeer Delicacies,India,New Delhi,North Indian Mughlai,2016-07-21,2016,7,3,July,4,Thursday,4,2,7.8,3.3,No,Yes,5 to 10,2
306028,My Spice Kitchen,India,New Delhi,North Indian Mughlai Biryani Bengali,2015-06-26,2015,6,2,June,5,Friday,3,1,7.8,3.5,No,Yes,5 to 10,2
6475,Nazeer Foods,India,New Delhi,North Indian Mughlai Chinese,2017-06-11,2017,6,2,June,7,Sunday,3,1,7.8,3.6,No,No,5 to 10,2
1675,Qureshis Kabab Corner,India,New Delhi,North Indian Mughlai,2018-06-19,2018,6,2,June,2,Tuesday,3,1,7.8,3.6,No,No,5 to 10,2
302682,Barista,India,New Delhi,Cafe,2016-05-14,2016,5,2,May,6,Saturday,2,1,7.8,3.2,No,No,5 to 10,2
844,Khan Chacha,India,New Delhi,Mughlai North Indian,2014-05-17,2014,5,2,May,6,Saturday,2,1,7.8,3.7,No,No,5 to 10,2
535,Barista,India,New Delhi,Cafe,2011-05-20,2011,5,2,May,5,Friday,2,1,7.8,3.3,No,Yes,5 to 10,2
6092,Chaskaa,India,New Delhi,Chinese North Indian Italian,2016-04-03,2016,4,2,April,7,Sunday,1,1,7.8,3.5,No,Yes,5 to 10,2
18383512,Movenpick,India,New Delhi,Ice Cream Desserts,2012-04-26,2012,4,2,April,4,Thursday,1,1,7.8,3.9,No,Yes,5 to 10,2
9644,Deez Biryani  Kebabs,India,New Delhi,Biryani North Indian Mughlai,2013-04-10,2013,4,2,April,3,Wednesday,1,1,7.8,3.7,No,Yes,5 to 10,2
300661,Changezi Chicken,India,New Delhi,North Indian Mughlai,2013-04-11,2013,4,2,April,4,Thursday,1,1,7.8,3.7,No,Yes,5 to 10,2
2997,Big Dragon,India,New Delhi,Chinese Thai,2010-04-19,2010,4,2,April,1,Monday,1,1,7.8,3.1,No,No,5 to 10,2
528,Barista,India,New Delhi,Cafe,2011-04-12,2011,4,2,April,2,Tuesday,1,1,7.8,3.6,No,Yes,5 to 10,2
18273623,AlBawarchi,India,New Delhi,North Indian Mughlai Chinese,2012-03-12,2012,3,1,March,1,Monday,12,4,7.8,3.1,No,No,5 to 10,2
18432219,The Grill Kitchen,India,New Delhi,North Indian Mughlai,2014-03-26,2014,3,1,March,3,Wednesday,12,4,7.8,3.8,No,Yes,5 to 10,2
7720,Chik Chow,India,New Delhi,North Indian Mughlai Chinese,2018-03-16,2018,3,1,March,5,Friday,12,4,7.8,3.3,No,Yes,5 to 10,2
3967,Bobby Punjabi Rasoi,India,New Delhi,North Indian Mughlai,2013-03-26,2013,3,1,March,2,Tuesday,12,4,7.8,2.6,No,Yes,5 to 10,2
18089255,Beijing Street,India,New Delhi,Chinese Thai Fast Food,2016-03-06,2016,3,1,March,7,Sunday,12,4,7.8,3.8,No,Yes,5 to 10,2
18144479,Happy Hakka,India,New Delhi,Chinese,2016-03-20,2016,3,1,March,7,Sunday,12,4,7.8,4.1,No,Yes,5 to 10,2
18279452,Beijing Street,India,New Delhi,Chinese Thai Fast Food,2017-02-01,2017,2,1,February,3,Wednesday,11,4,7.8,3.6,No,Yes,5 to 10,2
18222571,Pradhan Ji Multi Cuisine Restaurant,India,New Delhi,North Indian Chinese Continental,2012-02-16,2012,2,1,February,4,Thursday,11,4,7.8,3.3,No,Yes,5 to 10,2
303574,Omazoni,India,New Delhi,North Indian Chinese Mexican Lebanese Italian Fast Food,2018-02-17,2018,2,1,February,6,Saturday,11,4,7.8,2.5,No,Yes,5 to 10,2
18222586,Pipeline Cafe,India,New Delhi,Cafe North Indian Chinese Continental,2016-02-11,2016,2,1,February,4,Thursday,11,4,7.8,4,No,Yes,5 to 10,2
18361241,Tandoori Nights,India,New Delhi,Mughlai North Indian,2016-01-17,2016,1,1,January,7,Sunday,10,4,7.8,3,No,No,5 to 10,2
306310,Cook Du Kdu,India,New Delhi,North Indian Chinese Mughlai,2015-01-04,2015,1,1,January,7,Sunday,10,4,7.8,3.2,No,Yes,5 to 10,2
18175252,Chilli Dragon,India,New Delhi,Chinese Thai,2016-01-05,2016,1,1,January,2,Tuesday,10,4,7.8,3.3,No,Yes,5 to 10,2
305251,Barista,India,New Delhi,Cafe,2016-01-24,2016,1,1,January,7,Sunday,10,4,7.8,3.1,No,No,5 to 10,2
312142,The Biryani Co,India,New Delhi,Hyderabadi Biryani North Indian,2014-01-04,2014,1,1,January,6,Saturday,10,4,7.8,4.2,No,Yes,5 to 10,2
18292485,Nawab Dera,India,New Delhi,North Indian Mughlai Biryani,2015-01-07,2015,1,1,January,3,Wednesday,10,4,7.8,3.8,No,Yes,5 to 10,2
845,Milan Food,India,New Delhi,Chinese North Indian,2013-01-10,2013,1,1,January,4,Thursday,10,4,7.8,1,No,No,5 to 10,2
18277002,Relax Xpress,India,New Delhi,North Indian Mughlai Chinese,2010-01-13,2010,1,1,January,3,Wednesday,10,4,7.8,3.2,No,Yes,5 to 10,2
533,Barista,India,New Delhi,Cafe,2010-01-13,2010,1,1,January,3,Wednesday,10,4,7.8,3.3,No,Yes,5 to 10,2
5135,Express Dhaba,India,New Delhi,North Indian Chinese Mughlai,2016-01-28,2016,1,1,January,4,Thursday,10,4,7.8,2.7,No,Yes,5 to 10,2
506,Barista,India,New Delhi,Cafe,2018-01-05,2018,1,1,January,5,Friday,10,4,7.8,3.6,No,No,5 to 10,2
525,Barista,India,New Delhi,Cafe,2017-01-28,2017,1,1,January,6,Saturday,10,4,7.8,3.3,No,Yes,5 to 10,2
18254553,Twisted Tacos,India,New Delhi,Mexican,2014-01-14,2014,1,1,January,2,Tuesday,10,4,7.8,3.8,No,Yes,5 to 10,2
307296,Movenpick,India,New Delhi,Ice Cream Desserts,2017-01-02,2017,1,1,January,1,Monday,10,4,7.8,4,No,Yes,5 to 10,2
18409199,Khan Chacha,India,New Delhi,Mughlai North Indian,2013-01-04,2013,1,1,January,5,Friday,10,4,7.8,1,No,No,5 to 10,2
18304836,Nukkad,India,New Delhi,Chinese Mughlai North Indian,2017-01-10,2017,1,1,January,2,Tuesday,10,4,7.8,3.6,No,Yes,5 to 10,2
305817,Koyla Kebab,India,New Delhi,North Indian Mughlai,2010-01-02,2010,1,1,January,6,Saturday,10,4,7.8,3.1,No,Yes,5 to 10,2
8995,Manwhar,India,New Delhi,South Indian North Indian Chinese,2015-01-02,2015,1,1,January,5,Friday,10,4,7.8,3.2,No,No,5 to 10,2
18277018,Spicy N Karara,India,New Delhi,North Indian Chinese Fast Food,2018-01-03,2018,1,1,January,3,Wednesday,10,4,7.8,3.3,No,Yes,5 to 10,2
312169,Pizza Yum,India,New Delhi,Pizza Fast Food,2014-01-06,2014,1,1,January,1,Monday,10,4,7.8,2.7,No,No,5 to 10,2
18433864,Khan Chacha,India,New Delhi,Mughlai North Indian,2016-01-09,2016,1,1,January,6,Saturday,10,4,7.8,1,No,No,5 to 10,2
18325509,Kingdom Restaurant,India,New Delhi,Chinese,2018-01-20,2018,1,1,January,6,Saturday,10,4,7.8,1,No,No,5 to 10,2
6308,Patiala Shahi,India,New Delhi,North Indian Mughlai,2012-01-26,2012,1,1,January,4,Thursday,10,4,7.8,3.4,No,Yes,5 to 10,2
